"Date","HomeTeam","AwayTeam","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Stadium","daily.summary","daily.icon","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.precipType","daily.temperatureHigh","daily.temperatureLow","daily.apparentTemperatureHigh","daily.apparentTemperatureLow","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.visibility","daily.temperatureMin","daily.temperatureMax","daily.apparentTemperatureMin","daily.apparentTemperatureMax"
"2012-10-01","QPR","West Ham","A",0,2,"A",13,17,9,10,9,21,4,13,1,8,1,0,"Loftus Road","Mostly cloudy until evening.","partly-cloudy-day",0.55,0.0054,0.0401,0.7,"rain",61.67,50.93,61.67,50.93,54.34,0.87,1012.05,4.49,12.18,221,0.63,3,5.59,54.06,61.67,54.06,61.67
"2012-10-06","Chelsea","Norwich","H",3,1,"H",20,7,13,4,7,1,10,2,0,0,0,0,"Stamford Bridge","Rain in the morning.","rain",0.69,0.0125,0.0702,0.76,"rain",59.05,40.68,59.05,40.68,45.35,0.82,1012.61,1.49,6.92,15,0.41,3,5.48,46.03,59.05,46.03,59.05
"2012-10-06","Man City","Sunderland","H",1,0,"H",26,8,16,6,10,10,15,4,0,3,0,0,"City of Manchester Stadium","Foggy overnight.","fog",0.69,0.0031,0.0296,0.81,"rain",57.59,41.53,57.59,41.53,45.67,0.86,1012.56,1.17,7.6,282,0.39,2,6.08,42.61,57.59,42.61,57.59
"2012-10-06","Swansea","Reading","D",0,2,"A",25,8,16,6,8,11,11,3,1,3,0,0,"Liberty Stadium","Mostly cloudy in the morning.","partly-cloudy-night",0.69,0,0,0,"",59.21,40.68,59.21,40.56,45.77,0.85,1013.79,1.6,8.22,31,0.29,3,6,42.04,59.21,42.04,59.21
"2012-10-06","West Brom","QPR","H",2,1,"H",13,13,8,6,16,12,2,5,2,2,0,0,"The Hawthorns","Partly cloudy until afternoon.","partly-cloudy-day",0.69,0.0064,0.042,1,"rain",56.52,40.55,56.52,40.55,44.13,0.86,1013.05,1.26,6.55,299,0.39,2,6.16,40.5,56.52,40.5,56.52
"2012-10-06","West Ham","Arsenal","A",1,1,"D",7,20,3,14,12,7,4,16,3,2,0,0,"Upton Park","Rain in the morning.","rain",0.69,0.0119,0.0696,0.83,"rain",58.6,41.5,58.6,41.5,45.34,0.82,1012.5,1.49,6.69,8,0.41,3,5.45,46.04,58.6,46.04,58.6
"2012-10-06","Wigan","Everton","D",2,1,"H",10,16,6,11,14,14,7,6,2,5,0,0,"DW Stadium","Partly cloudy in the morning.","partly-cloudy-night",0.69,0.0027,0.0225,0.82,"rain",58.1,41.27,58.1,41.27,46.76,0.87,1012.88,1.63,9.26,285,0.32,2,6.16,43.31,58.1,43.31,58.1
"2012-10-07","Liverpool","Stoke","D",0,0,"D",16,5,5,3,9,16,5,5,0,6,0,0,"Anfield","Overcast in the morning.","cloudy",0.73,0,0,0,"",55.37,44.02,55.37,44.02,43.36,0.86,1021.39,0.23,4.15,322,0.29,2,5.75,41.19,55.37,41.19,55.37
"2012-10-07","Newcastle","Man United","A",0,2,"A",13,12,3,9,15,12,8,6,4,4,0,0,"St James' Park","Clear throughout the day.","clear-day",0.73,0,0,0,"",55.09,36.22,55.09,36.22,39.53,0.82,1020.88,0.99,5.89,282,0.09,2,6.21,37.61,55.09,37.61,55.09
"2012-10-07","Southampton","Fulham","D",1,0,"H",13,14,6,5,13,5,8,8,4,0,0,0,"St Mary's Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.73,0,0,0,"",58.28,52.44,58.28,52.44,44.19,0.83,1021.08,1.21,6.21,75,0.4,3,5.46,40.33,58.28,40.33,58.28
"2012-10-07","Tottenham","Aston Villa","H",0,0,"D",23,8,10,5,7,10,8,0,1,3,0,0,"White Hart Lane","Partly cloudy throughout the day.","partly-cloudy-day",0.73,0,0,0,"",57.72,48.13,57.72,48.13,44.69,0.86,1021.33,0.3,2.8,337,0.28,2,5.25,41.36,57.72,41.36,57.72
"2012-10-20","Fulham","Aston Villa","H",0,0,"D",17,9,8,4,7,11,6,4,1,2,0,0,"Craven Cottage","Light rain starting in the evening.","rain",0.18,0.0035,0.0392,0.87,"rain",56.63,49.46,56.63,49.46,50.29,0.93,1015.91,0.42,4.84,254,0.61,2,4.5,48.3,56.63,48.3,56.63
"2012-10-20","Liverpool","Reading","H",1,0,"H",23,8,13,5,13,6,6,5,1,1,0,0,"Anfield","Partly cloudy until afternoon.","partly-cloudy-day",0.18,0,0,0,"",58.36,42.42,58.36,42.42,47.15,0.87,1013.81,1.74,5.36,176,0.27,2,6.2,46.01,58.36,46.01,58.36
"2012-10-20","Man United","Stoke","H",2,1,"H",13,8,8,6,9,10,3,3,1,1,0,0,"Old Trafford","Partly cloudy until afternoon.","partly-cloudy-day",0.18,0,0,0,"",58.77,42.22,58.77,42.22,47.17,0.85,1014.38,1.16,5.84,188,0.26,2,6.11,46.29,58.77,46.29,58.77
"2012-10-20","Norwich","Arsenal","H",1,0,"H",7,13,3,7,9,9,2,10,4,0,0,0,"Carrow Road","Rain overnight.","rain",0.18,8e-04,0.0199,1,"rain",55.91,49.17,55.91,49.17,50.71,0.94,1015.01,1.68,7.08,234,0.6,2,3.58,49.26,55.91,48.75,55.91
"2012-10-20","Swansea","Wigan","H",0,0,"D",18,10,11,7,13,11,9,2,2,3,0,0,"Liberty Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.18,0,0,0,"",59.88,44.75,59.88,43.17,49.58,0.86,1014.85,2.06,10.85,201,0.43,2,6.22,47.94,59.88,47.53,59.88
"2012-10-20","Tottenham","Chelsea","A",0,1,"A",23,11,16,7,7,8,7,4,3,2,0,0,"White Hart Lane","Light rain overnight.","rain",0.18,0.0025,0.0297,0.8,"rain",57.5,49.97,57.5,49.97,50.61,0.91,1015.89,0.67,3.12,247,0.67,2,4.15,49.4,57.5,49.4,57.5
"2012-10-20","West Brom","Man City","A",0,0,"D",16,21,8,13,11,15,6,9,4,3,0,1,"The Hawthorns","Foggy overnight.","fog",0.18,0,0,0,"",54.38,39.77,54.38,39.77,47.56,0.94,1015.18,1.59,7.36,193,0.55,2,4.68,46.58,54.38,46.58,54.38
"2012-10-20","West Ham","Southampton","H",0,0,"D",9,11,8,4,10,12,6,3,0,2,0,0,"Upton Park","Light rain overnight.","rain",0.18,0.0028,0.0317,0.74,"rain",57.42,50.04,57.42,50.04,50.7,0.91,1015.88,0.7,3.17,248,0.65,2,4.31,49.72,57.42,49.72,57.42
"2012-10-21","QPR","Everton","D",1,1,"D",14,10,6,4,12,18,5,4,2,1,0,1,"Loftus Road","Foggy overnight.","fog",0.22,0.0043,0.0453,0.81,"rain",54.02,53.01,54.02,53.01,50.04,0.92,1018.16,3.06,8.06,46,0.72,2,5.18,50.01,54.02,50.01,54.02
"2012-10-21","Sunderland","Newcastle","D",0,1,"A",16,10,6,7,14,15,8,4,0,4,0,1,"Stadium of Light","Foggy starting in the evening.","fog",0.22,0,0,0,"",57.67,44.98,57.67,44.98,44.5,0.88,1021.01,0.19,4.82,79,0.32,1,4.59,39.17,57.67,39.17,57.67
"2012-10-27","Arsenal","QPR","H",0,0,"D",21,4,11,3,14,9,5,2,1,2,0,1,"Emirates Stadium","Partly cloudy until evening.","partly-cloudy-day",0.43,0.0012,0.0084,0.48,"rain",45.64,33.57,41.4,33.57,34.87,0.81,1016.12,6.9,18.79,353,0.45,1,6.22,36.06,45.64,29.94,41.4
"2012-10-27","Aston Villa","Norwich","D",1,0,"H",7,14,5,6,12,7,3,8,2,0,1,0,"Villa Park","Partly cloudy until evening.","partly-cloudy-day",0.43,0,0,0,"",46.51,34.59,42.53,34.44,30.28,0.75,1019.42,5.11,13.97,338,0.41,1,6.18,31.85,46.51,26.89,42.53
"2012-10-27","Man City","Swansea","H",0,0,"D",10,9,5,5,8,10,3,0,1,2,0,0,"City of Manchester Stadium","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",0.43,0,0,0,"",47.2,36.31,44.5,36.31,30.88,0.74,1020.36,3.18,12.01,330,0.24,1,6.21,32.59,47.2,30.15,44.5
"2012-10-27","Reading","Fulham","D",1,0,"H",15,16,9,8,6,17,6,8,1,1,0,0,"Madejski Stadium","Partly cloudy until evening.","partly-cloudy-day",0.43,3e-04,0.004,0.46,"rain",46.51,33.43,43.44,33.43,33.21,0.77,1017,5.08,17.56,351,0.41,2,6.22,35.46,46.51,30.73,43.44
"2012-10-27","Stoke","Sunderland","D",0,0,"D",11,6,6,3,12,6,7,3,2,2,0,0,"bet365 Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.43,0,0,0,"",45.82,34.73,41.6,34.73,28.6,0.72,1020.6,4.89,16.8,329,0.17,1,6.2,30.92,45.82,25.91,41.6
"2012-10-27","Wigan","West Ham","H",1,0,"H",17,15,13,11,10,16,6,6,3,4,0,0,"DW Stadium","Light rain overnight.","rain",0.43,0,0,0,"",47.39,38.37,45.22,38.37,31.66,0.74,1021.8,3.35,12.85,330,0.2,1,6.21,33.3,47.39,30.8,45.22
"2012-10-28","Chelsea","Man United","A",1,2,"A",14,15,11,7,13,11,8,6,2,2,2,0,"Stamford Bridge","Partly cloudy throughout the day.","partly-cloudy-day",0.46,0.0019,0.0152,0.74,"rain",48.76,45.92,47.59,44.57,38.83,0.87,1015.68,2.89,8.77,238,0.46,1,6.21,33.81,48.76,33.81,47.59
"2012-10-28","Everton","Liverpool","D",2,2,"D",17,12,8,5,16,18,9,5,4,3,0,0,"Goodison Park","Light rain in the morning.","rain",0.46,0.0103,0.0301,0.88,"rain",49.78,43.87,46.45,43.87,44.21,0.92,1011.59,5.47,14.37,247,0.66,1,5.8,42.3,49.78,38.79,46.45
"2012-10-28","Newcastle","West Brom","H",1,0,"H",10,8,6,4,13,7,6,4,3,2,0,0,"St James' Park","Drizzle in the morning.","rain",0.46,6e-04,0.008,1,"rain",49.36,42.08,46.88,42.08,42.74,0.88,1006.54,5.05,13.32,247,0.49,1,6.17,40.82,49.36,35.44,46.88
"2012-10-28","Southampton","Tottenham","A",0,2,"A",11,11,6,4,14,8,2,3,0,3,0,0,"St Mary's Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.46,7e-04,0.0072,0.67,"rain",49.72,47.08,47.47,44.02,38.77,0.86,1016.54,3.22,9.37,258,0.7,1,6.22,34.21,49.72,34.21,47.47
"2012-11-03","Fulham","Everton","D",1,0,"H",8,26,5,15,16,9,5,9,3,1,0,0,"Craven Cottage","Partly cloudy until afternoon.","partly-cloudy-day",0.64,1e-04,9e-04,0.17,"rain",49.41,36.1,46.01,36.1,36.8,0.8,996.55,2.76,13.88,237,0.23,1,6.13,37.39,49.41,37.39,46.01
"2012-11-03","Man United","Arsenal","H",1,0,"H",11,7,7,3,13,13,6,1,5,3,0,1,"Old Trafford","Partly cloudy throughout the day.","partly-cloudy-day",0.64,0,2e-04,0,"",47.7,34.48,46.08,34.48,35.74,0.84,993.36,1.96,9.97,207,0.37,1,6.21,36.16,47.7,35.76,46.08
"2012-11-03","Norwich","Stoke","H",1,0,"H",12,8,8,3,11,13,9,1,1,5,0,0,"Carrow Road","Partly cloudy in the afternoon.","partly-cloudy-day",0.64,1e-04,0.0013,0.26,"rain",47.03,31.92,43.99,28.81,36.64,0.9,994.75,3.67,16.99,218,0.23,1,5.91,34.32,47.03,31.64,43.99
"2012-11-03","Sunderland","Aston Villa","A",0,0,"D",11,9,1,6,10,17,6,7,2,3,0,0,"Stadium of Light","Partly cloudy until afternoon.","partly-cloudy-day",0.64,0,0,0,"",45.17,32.13,45.17,32.13,35.22,0.87,990.94,1.57,10.72,229,0.22,1,6.14,35.06,45.17,33.44,45.17
"2012-11-03","Swansea","Chelsea","D",0,0,"D",9,11,7,7,12,9,8,6,4,1,0,0,"Liberty Stadium","Rain in the morning.","rain",0.64,0.019,0.1265,0.89,"rain",48.85,41.53,47.21,37.86,38.79,0.83,995.04,4.17,18,246,0.52,1,6.16,40.49,48.85,34.05,47.21
"2012-11-03","Tottenham","Wigan","A",0,0,"D",13,7,10,4,10,11,9,3,1,1,0,0,"White Hart Lane","Partly cloudy until evening.","partly-cloudy-day",0.64,0,9e-04,0,"",49.19,36.78,46.65,36.78,36.94,0.79,996.44,3.02,12.59,232,0.24,1,6.21,38,49.19,38,46.65
"2012-11-03","West Ham","Man City","D",0,0,"D",6,18,1,8,11,12,3,7,3,0,0,0,"Upton Park","Partly cloudy until afternoon.","partly-cloudy-day",0.64,0,8e-04,0,"",49.38,36.77,46.68,36.77,36.89,0.79,996.51,3.07,12.59,233,0.23,1,6.17,38.11,49.38,38.11,46.68
"2012-11-04","Liverpool","Newcastle","D",0,1,"A",20,10,12,3,10,13,14,3,0,1,0,1,"Anfield","Partly cloudy in the afternoon.","partly-cloudy-day",0.67,0,0,0,"",46,33.04,44.39,33.04,35.77,0.89,994.58,2.8,7.47,113,0.2,1,6.05,34.29,46,32.09,44.39
"2012-11-04","QPR","Reading","D",0,1,"A",23,18,12,8,11,15,8,8,0,2,0,0,"Loftus Road","Rain in the morning.","rain",0.67,0.0171,0.1344,0.93,"rain",46.85,35.07,46.85,35.07,38.22,0.9,994.23,0.39,16.43,274,0.59,1,5.08,36.51,46.85,36.51,46.85
"2012-11-05","West Brom","Southampton","H",1,0,"H",16,9,6,5,6,12,8,6,1,0,0,0,"The Hawthorns","Partly cloudy until evening.","partly-cloudy-day",0.7,0,0,0,"",47.24,31.97,44.38,31.97,35.12,0.87,1007.7,2.15,9.63,328,0.27,1,4.44,33.12,47.24,33.12,44.38
"2012-11-10","Arsenal","Fulham","D",2,2,"D",15,9,9,5,12,10,8,6,1,2,0,0,"Emirates Stadium","Light rain in the morning.","rain",0.87,0.0032,0.0289,0.75,"rain",49.83,35.23,49.83,35.23,45.05,0.91,997.87,1.87,8.1,219,0.54,1,5.93,40.43,50.16,40.43,50.16
