"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipIntensityMaxTime","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipType","daily.precipAccumulation"
2018-04-15,"Foggy starting in the evening.","fog",2018-04-15 06:04:11,2018-04-15 20:10:57,0.97,9e-04,0.0123,2018-04-15 23:00:00,0.93,56.07,1523804400,46.49,1523829600,56.07,1523804400,45.48,1523822400,43.32,0.87,1009.11,2.11,9.73,1523800800,125,0.59,5,1523797200,3.72,38.02,2018-04-15 04:00:00,56.07,2018-04-15 16:00:00,38.02,2018-04-15 04:00:00,56.07,2018-04-15 16:00:00,"1718-260","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2018-03-31,"Light rain until afternoon.","rain",2018-03-31 06:41:40,2018-03-31 19:41:50,0.51,0.0094,0.0391,2018-03-31 06:00:00,0.96,39.7,1522504800,35.85,1522548000,35.44,1522504800,33.57,1522522800,36.17,0.91,1003.79,6.09,13.61,1522508400,36,0.77,3,1522494000,5.04,36.81,2018-03-31 07:00:00,39.7,2018-03-31 15:00:00,31.27,2018-03-31 07:00:00,37.84,2018-03-31 22:00:00,"1718-261","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2018-03-10,"Light rain in the morning and evening.","rain",2018-03-10 06:35:16,2018-03-10 18:00:59,0.78,0.0137,0.045,2018-03-10 05:00:00,1,44.63,1520694000,37.7,1520751600,44.63,1520694000,37.7,1520751600,41,0.95,992.59,2.16,9.8,1520654400,81,0.79,2,1520679600,3.46,39.95,2018-03-10 03:00:00,44.63,2018-03-10 15:00:00,36.39,2018-03-10 04:00:00,44.63,2018-03-10 15:00:00,"1718-262","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2018-02-11,"Mostly cloudy in the morning.","partly-cloudy-night",2018-02-11 07:38:43,2018-02-11 17:05:27,0.87,0.0048,0.0368,2018-02-11 03:00:00,1,39.65,1518357600,32.63,1518408000,34.69,1518357600,25.6,1518400800,31.39,0.83,995.9,6.34,16.08,1518310800,283,0.39,1,1518346800,5.83,32.71,2018-02-11 22:00:00,41.37,2018-02-11 00:00:00,26.54,2018-02-11 22:00:00,41.37,2018-02-11 00:00:00,"1718-263","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2018-01-31,"Light rain in the morning.","rain",2018-01-31 08:00:04,2018-01-31 16:42:15,0.5,0.0017,0.0256,2018-01-31 05:00:00,1,40.08,1517400000,34.49,1517450400,37.43,1517421600,27.78,1517472000,33.87,0.82,994.29,6.01,18.86,1517403600,259,0.36,1,1517396400,6.22,35.58,2018-01-31 23:00:00,42.43,2018-01-31 03:00:00,29,2018-01-31 21:00:00,40.04,2018-01-31 00:00:00,"1718-264","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2017-12-30,"Partly cloudy throughout the day.","partly-cloudy-night",2017-12-30 08:32:40,2017-12-30 15:47:55,0.4,0.0035,0.025,2017-12-30 05:00:00,0.95,42.72,1514656800,41.39,1514667600,40.04,1514649600,38.12,1514664000,34.98,0.88,988.5,2.06,14.67,1514653200,239,0.42,0,1514592000,6.22,33.51,2017-12-30 09:00:00,42.83,2017-12-30 23:00:00,33.51,2017-12-30 09:00:00,42.83,2017-12-30 23:00:00,"1718-265","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2017-12-27,"Mostly cloudy in the morning.","partly-cloudy-night",2017-12-27 08:32:40,2017-12-27 15:45:05,0.29,1e-04,0.0019,2017-12-27 06:00:00,0.24,35.76,1514383200,32.16,1514415600,32.17,1514361600,25.38,1514422800,28.92,0.82,991.96,4.31,10.88,1514376000,298,0.6,0,1514332800,6.22,31.83,2017-12-27 00:00:00,35.76,2017-12-27 14:00:00,26.39,2017-12-27 22:00:00,33.01,2017-12-27 03:00:00,"1718-266","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"snow",0
2017-12-23,"Overcast throughout the day.","cloudy",2017-12-23 08:08:11,2017-12-23 16:03:54,0.16,0,0,,0,49.21,1514026800,46.84,1514059200,47.51,1514012400,44.48,1514059200,46.68,0.94,1034.63,3.92,9.82,1514026800,258,0.98,1,1514030400,5.54,46.84,2017-12-23 20:00:00,49.58,2017-12-23 00:00:00,44.48,2017-12-23 20:00:00,49.58,2017-12-23 00:00:00,"1718-267","Southampton","Southampton",50.90583333,-1.39111111,,
2018-05-13,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2018-05-13 05:20:17,2018-05-13 20:46:18,0.92,0,0,,0,64.06,1526223600,45.1,1526270400,64.06,1526223600,45.1,1526270400,42.99,0.69,1015.22,1.93,9.24,1526230800,268,0.41,6,1526205600,6.15,42.47,2018-05-13 06:00:00,64.06,2018-05-13 16:00:00,42.47,2018-05-13 06:00:00,64.06,2018-05-13 16:00:00,"1718-268","Southampton","Southampton",50.90583333,-1.39111111,,
2018-04-28,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-04-28 05:45:48,2018-04-28 20:22:37,0.45,4e-04,0.0075,2018-04-28 00:00:00,0.74,49.37,1524931200,44.32,1524981600,49.16,1524920400,41.03,1524985200,44.16,0.87,1009.87,3.38,7.82,1524909600,354,0.86,4,1524913200,5.69,46.11,2018-04-28 22:00:00,49.37,2018-04-28 17:00:00,44.64,2018-04-28 22:00:00,49.16,2018-04-28 14:00:00,"1718-269","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2018-04-14,"Foggy in the morning.","fog",2018-04-14 06:13:58,2018-04-14 19:59:48,0.94,0,0,,0,60.52,1523718000,48.55,1523757600,60.52,1523718000,47.73,1523746800,45.41,0.82,1015.78,2.26,9.38,1523721600,134,0.57,5,1523707200,3.03,44.7,2018-04-14 08:00:00,60.52,2018-04-14 16:00:00,44.7,2018-04-14 08:00:00,60.52,2018-04-14 16:00:00,"1718-270","Southampton","Southampton",50.90583333,-1.39111111,,
2018-03-03,"Foggy starting in the evening.","fog",2018-03-03 06:46:58,2018-03-03 17:50:52,0.56,0.0096,0.0262,2018-03-03 12:00:00,0.81,42.54,1520085600,37.11,1520110800,38.96,1520103600,37.11,1520110800,34.67,0.88,990,5.09,15.89,1520082000,81,0.82,2,1520074800,1.97,33.77,2018-03-03 00:00:00,42.54,2018-03-03 14:00:00,29.01,2018-03-03 00:00:00,38.96,2018-03-03 19:00:00,"1718-271","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2018-02-11,"Mostly cloudy in the morning.","partly-cloudy-night",2018-02-11 07:26:38,2018-02-11 17:15:41,0.87,5e-04,0.0067,2018-02-11 01:00:00,0.65,44.17,1518361200,29.8,1518422400,38.09,1518361200,27.16,1518418800,32.73,0.72,1006.06,8.22,21.08,1518310800,277,0.23,1,1518343200,6.19,35.16,2018-02-11 23:00:00,50.08,2018-02-11 00:00:00,30.34,2018-02-11 23:00:00,50.08,2018-02-11 00:00:00,"1718-272","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2018-01-31,"Mostly cloudy until afternoon.","partly-cloudy-day",2018-01-31 07:44:31,2018-01-31 16:55:57,0.5,0.0019,0.0106,2018-01-31 07:00:00,0.83,47.91,1517392800,37.47,1517436000,44.17,1517392800,32.55,1517436000,39.42,0.83,1007.03,8.19,21.35,1517396400,256,0.51,1,1517396400,6.22,37.47,2018-01-31 22:00:00,49.88,2018-01-31 00:00:00,32.55,2018-01-31 22:00:00,45.61,2018-01-31 00:00:00,"1718-273","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2017-12-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-13 08:01:45,2017-12-13 16:00:49,0.85,0.0084,0.0292,2017-12-13 03:00:00,0.94,49.5,1513173600,39.92,1513206000,45.92,1513173600,32.69,1513206000,41.63,0.88,997.85,6.73,21.14,1513180800,252,0.7,1,1513166400,5.75,39.92,2017-12-13 23:00:00,49.5,2017-12-13 14:00:00,32.69,2017-12-13 23:00:00,45.92,2017-12-13 14:00:00,"1718-274","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2018-01-21,"Light rain until evening.","rain",2018-01-21 07:57:16,2018-01-21 16:38:43,0.14,0.0134,0.0521,2018-01-21 11:00:00,0.88,51.25,1516561200,46.65,1516608000,51.25,1516561200,45.83,1516608000,41.28,0.93,1011.45,1.49,12.41,1516575600,202,0.84,1,1516532400,4.24,37.35,2018-01-21 07:00:00,51.65,2018-01-21 22:00:00,34.4,2018-01-21 09:00:00,51.65,2018-01-21 22:00:00,"1718-275","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2018-01-02,"Light rain until afternoon, starting again overnight.","rain",2018-01-02 08:09:20,2018-01-02 16:12:10,0.52,0.0037,0.023,2018-01-02 23:00:00,0.99,52.06,1514905200,45.51,1514966400,52.06,1514905200,38.85,1514966400,43.73,0.88,1005.84,6.66,32.37,1514934000,229,0.72,1,1514894400,5.02,39.71,2018-01-02 07:00:00,54.29,2018-01-02 23:00:00,38.95,2018-01-02 03:00:00,54.29,2018-01-02 23:00:00,"1718-276","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2017-12-10,"Rain in the morning.","rain",2017-12-10 07:58:54,2017-12-10 16:00:57,0.75,0.02,0.0943,2017-12-10 06:00:00,0.92,45.89,1512903600,34.79,1512939600,41.63,1512892800,27.32,1512979200,36.77,0.9,981.84,2.01,31.55,1512903600,241,0.74,1,1512907200,5.39,34.79,2017-12-10 21:00:00,45.89,2017-12-10 11:00:00,32.2,2017-12-10 14:00:00,41.63,2017-12-10 08:00:00,"1718-277","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2017-11-26,"Partly cloudy throughout the day.","partly-cloudy-night",2017-11-26 07:41:00,2017-11-26 16:07:55,0.25,0,0,,0,45.94,1511701200,43.21,1511726400,42.52,1511708400,41.23,1511726400,35.51,0.81,1025.3,4.98,11.95,1511701200,271,0.45,1,1511694000,6.22,36.27,2017-11-26 08:00:00,45.94,2017-11-26 13:00:00,32.25,2017-11-26 08:00:00,42.8,2017-11-26 23:00:00,"1718-278","Southampton","Southampton",50.90583333,-1.39111111,,
2017-11-04,"Light rain in the morning.","rain",2017-11-04 07:04:30,2017-11-04 16:36:18,0.52,0.0088,0.037,2017-11-04 02:00:00,0.9,55.22,1509778800,39.32,1509865200,55.22,1509778800,36.24,1509868800,48.41,0.87,1005.66,2.94,12.62,1509796800,278,0.61,1,1509789600,4.41,43.96,2017-11-04 23:00:00,55.36,2017-11-04 02:00:00,41.52,2017-11-04 23:00:00,55.36,2017-11-04 02:00:00,"1718-279","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2017-10-21,"Light rain in the morning.","rain",2017-10-21 07:40:18,2017-10-21 18:02:13,0.06,0.0112,0.0612,2017-10-21 02:00:00,0.99,57.81,1508594400,47.85,1508655600,57.81,1508594400,44.09,1508655600,50.46,0.82,1002.78,11,30.82,1508587200,230,0.57,2,1508583600,5.91,53.2,2017-10-21 20:00:00,58.67,2017-10-21 01:00:00,53.2,2017-10-21 20:00:00,58.67,2017-10-21 01:00:00,"1718-280","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2017-10-15,"Foggy in the morning.","fog",2017-10-15 07:30:14,2017-10-15 18:14:31,0.86,0,0,,0,64.25,1508076000,58.41,1508101200,64.25,1508076000,58.41,1508101200,56.61,0.88,1018.16,3.11,10.6,1508068800,175,0.65,2,1508065200,4.1,57.58,2017-10-15 06:00:00,64.25,2017-10-15 15:00:00,57.58,2017-10-15 06:00:00,64.25,2017-10-15 15:00:00,"1718-281","Southampton","Southampton",50.90583333,-1.39111111,,
2017-09-23,"Mostly cloudy until afternoon.","partly-cloudy-day",2017-09-23 06:55:02,2017-09-23 19:03:13,0.11,2e-04,0.0027,2017-09-23 01:00:00,0.46,66.82,1506175200,53.39,1506232800,66.82,1506175200,53.39,1506232800,52.92,0.78,1021.07,3.5,11.47,1506164400,152,0.55,3,1506164400,6.22,55.73,2017-09-23 23:00:00,66.82,2017-09-23 15:00:00,55.73,2017-09-23 23:00:00,66.82,2017-09-23 15:00:00,"1718-282","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2017-09-09,"Partly cloudy until evening.","partly-cloudy-day",2017-09-09 06:33:27,2017-09-09 19:35:05,0.61,0.0021,0.0115,2017-09-09 15:00:00,0.67,61.88,1504962000,47.21,1505019600,61.88,1504962000,47.21,1505019600,50.98,0.84,998.69,3.8,13.1,1504958400,276,0.38,4,1504954800,6.22,51.53,2017-09-09 07:00:00,61.88,2017-09-09 14:00:00,51.53,2017-09-09 07:00:00,61.88,2017-09-09 14:00:00,"1718-283","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2017-08-19,"Partly cloudy until evening.","partly-cloudy-day",2017-08-19 06:00:55,2017-08-19 20:20:16,0.92,1e-04,0.0017,2017-08-19 12:00:00,0.24,66.91,1503154800,49.75,1503208800,66.91,1503154800,49.75,1503208800,51.04,0.72,1018.18,6.11,15.63,1503154800,268,0.37,5,1503140400,6.2,55.54,2017-08-19 07:00:00,66.91,2017-08-19 16:00:00,55.54,2017-08-19 07:00:00,66.91,2017-08-19 16:00:00,"1718-284","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2017-08-12,"Mostly cloudy until evening.","partly-cloudy-day",2017-08-12 05:50:03,2017-08-12 20:33:51,0.66,2e-04,0.0048,2017-08-12 00:00:00,0.57,68.46,1502557200,53.68,1502604000,68.46,1502557200,53.68,1502604000,56.03,0.76,1016.78,4.97,14.25,1502542800,273,0.61,5,1502539200,6.2,58.56,2017-08-12 23:00:00,68.46,2017-08-12 18:00:00,58.56,2017-08-12 23:00:00,68.46,2017-08-12 18:00:00,"1718-285","Southampton","Southampton",50.90583333,-1.39111111,"rain",
2018-05-09,"Partly cloudy throughout the day.","partly-cloudy-day",2018-05-09 05:19:36,2018-05-09 20:37:28,0.79,0,0,,0,69.32,1525874400,49.81,1525932000,69.32,1525874400,47.74,1525932000,47.05,0.67,1009.19,2.6,9.49,1525888800,248,0.24,6,1525867200,6.16,47.51,2018-05-09 06:00:00,69.32,2018-05-09 15:00:00,47.51,2018-05-09 06:00:00,69.32,2018-05-09 15:00:00,"1718-286","London","Chelsea",51.48166667,-0.19111111,,
2018-05-06,"Clear throughout the day.","clear-day",2018-05-06 05:24:41,2018-05-06 20:32:38,0.7,0,0,,0,76.83,1525615200,49.74,1525669200,76.83,1525615200,49.74,1525669200,46.51,0.59,1022.36,1.59,8.08,1525611600,89,0,7,1525604400,6.22,44.87,2018-05-06 06:00:00,76.83,2018-05-06 15:00:00,44.87,2018-05-06 06:00:00,76.83,2018-05-06 15:00:00,"1718-287","London","Chelsea",51.48166667,-0.19111111,,
2018-04-08,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-04-08 06:21:16,2018-04-08 19:46:03,0.76,0.0048,0.0213,2018-04-08 14:00:00,0.78,53.04,1523206800,47.43,1523257200,53.04,1523206800,46.66,1523253600,48.05,0.91,1008,0.6,5.7,1523221200,25,0.78,4,1523188800,3.55,48.67,2018-04-08 07:00:00,53.04,2018-04-08 18:00:00,48.67,2018-04-08 07:00:00,53.04,2018-04-08 18:00:00,"1718-288","London","Chelsea",51.48166667,-0.19111111,"rain",
2018-04-01,"Light rain overnight.","rain",2018-04-01 06:37:02,2018-04-01 19:34:24,0.54,0.0012,0.0235,2018-04-01 23:00:00,0.69,46.42,1522598400,39.65,1522623600,46.42,1522598400,36.98,1522623600,35.93,0.78,1010.79,1.56,11.61,1522537200,320,0.85,3,1522576800,6.13,39.71,2018-04-01 07:00:00,46.42,2018-04-01 17:00:00,36.67,2018-04-01 04:00:00,46.42,2018-04-01 17:00:00,"1718-289","London","Chelsea",51.48166667,-0.19111111,"rain",
2018-03-10,"Partly cloudy throughout the day.","partly-cloudy-day",2018-03-10 06:27:15,2018-03-10 17:57:33,0.78,6e-04,0.004,2018-03-10 00:00:00,0.53,56.57,1520694000,43.66,1520740800,56.57,1520694000,43.66,1520740800,48.63,0.89,994.83,4.41,11.15,1520697600,192,0.56,3,1520683200,5.71,45.53,2018-03-10 23:00:00,56.57,2018-03-10 15:00:00,45.53,2018-03-10 23:00:00,56.57,2018-03-10 15:00:00,"1718-290","London","Chelsea",51.48166667,-0.19111111,"rain",
2018-02-12,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2018-02-12 07:21:27,2018-02-12 17:11:16,0.9,0,6e-04,2018-02-12 23:00:00,0,44.37,1518444000,36.71,1518480000,41.26,1518440400,32.56,1518480000,29.32,0.73,1014.24,4.26,10.61,1518447600,240,0.15,2,1518436800,6.22,31.29,2018-02-12 07:00:00,44.37,2018-02-12 14:00:00,26.91,2018-02-12 06:00:00,41.26,2018-02-12 13:00:00,"1718-291","London","Chelsea",51.48166667,-0.19111111,,
2018-01-31,"Mostly cloudy until afternoon.","partly-cloudy-day",2018-01-31 07:41:36,2018-01-31 16:49:15,0.5,0.0021,0.0127,2018-01-31 12:00:00,0.69,47.48,1517392800,36.95,1517443200,43.41,1517389200,32.53,1517443200,38.72,0.81,1005.46,7.52,18.61,1517392800,249,0.47,1,1517396400,6.09,37.09,2018-01-31 23:00:00,50.12,2018-01-31 01:00:00,32.61,2018-01-31 23:00:00,50.12,2018-01-31 01:00:00,"1718-292","London","Chelsea",51.48166667,-0.19111111,"rain",
2018-01-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-01-13 08:02:12,2018-01-13 16:18:53,0.89,0,0,,0,45.27,1515844800,39.64,1515909600,42.43,1515844800,38.09,1515895200,37.77,0.83,1020.14,4.28,10.59,1515844800,132,0.91,1,1515844800,5.95,40.65,2018-01-13 23:00:00,45.27,2018-01-13 12:00:00,38.37,2018-01-13 21:00:00,42.43,2018-01-13 12:00:00,"1718-293","London","Chelsea",51.48166667,-0.19111111,,
2017-12-30,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-30 08:07:35,2017-12-30 16:01:33,0.4,0.0047,0.0264,2017-12-30 02:00:00,0.77,56.83,1514642400,48.98,1514674800,56.83,1514642400,47.47,1514674800,46.17,0.81,996.61,6.65,22.08,1514617200,243,0.65,1,1514635200,5.43,42.14,2017-12-30 01:00:00,56.83,2017-12-30 14:00:00,39.9,2017-12-30 01:00:00,56.83,2017-12-30 14:00:00,"1718-294","London","Chelsea",51.48166667,-0.19111111,"rain",
2017-12-26,"Rain starting in the evening.","rain",2017-12-26 08:07:09,2017-12-26 15:58:12,0.26,0.0153,0.0733,2017-12-26 21:00:00,0.85,45.77,1514296800,36.04,1514361600,44.06,1514300400,29.13,1514361600,38.73,0.87,993.66,4.04,12.88,1514246400,214,0.54,0,1514246400,5.93,38.23,2017-12-26 08:00:00,45.77,2017-12-26 14:00:00,33.61,2017-12-26 08:00:00,44.06,2017-12-26 15:00:00,"1718-295","London","Chelsea",51.48166667,-0.19111111,"rain",
2017-12-16,"Partly cloudy starting in the afternoon.","partly-cloudy-night",2017-12-16 08:02:16,2017-12-16 15:53:30,0.95,2e-04,0.0017,2017-12-16 17:00:00,0.3,40.95,1513443600,31.61,1513483200,40.95,1513443600,31.61,1513483200,32.99,0.85,1017.76,3.04,8.41,1513382400,296,0.31,1,1513425600,6.22,32.23,2017-12-16 06:00:00,40.95,2017-12-16 17:00:00,31.8,2017-12-16 02:00:00,40.95,2017-12-16 17:00:00,"1718-296","London","Chelsea",51.48166667,-0.19111111,"rain",
2017-12-02,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-02 07:47:17,2017-12-02 15:56:17,0.45,0,4e-04,2017-12-02 21:00:00,0,43.63,1512223200,42.35,1512244800,43.19,1512219600,42.35,1512244800,35.69,0.84,1026.99,1.52,5.28,1512172800,274,0.67,1,1512212400,5.38,37.06,2017-12-02 07:00:00,43.63,2017-12-02 14:00:00,37.06,2017-12-02 07:00:00,43.37,2017-12-02 23:00:00,"1718-297","London","Chelsea",51.48166667,-0.19111111,,
2017-11-29,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-11-29 07:43:06,2017-11-29 15:58:15,0.35,0,0,,0,42.6,1511967600,31.59,1512021600,39.06,1511971200,27.39,1512021600,33.84,0.81,1010.59,5.16,12.32,1511960400,333,0.59,1,1511953200,6.22,35.42,2017-11-29 07:00:00,42.6,2017-11-29 15:00:00,31.05,2017-11-29 08:00:00,39.06,2017-11-29 16:00:00,"1718-298","London","Chelsea",51.48166667,-0.19111111,,
2017-11-05,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2017-11-05 07:03:07,2017-11-05 16:28:10,0.55,0,0,,0,49.9,1509890400,32.72,1509951600,47.82,1509890400,32.72,1509951600,38.19,0.81,1014.74,3.57,10.77,1509894000,289,0.25,1,1509876000,6.19,38.65,2017-11-05 07:00:00,49.9,2017-11-05 14:00:00,35.76,2017-11-05 07:00:00,47.82,2017-11-05 14:00:00,"1718-299","London","Chelsea",51.48166667,-0.19111111,,
2017-10-21,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-10-21 07:36:35,2017-10-21 17:56:20,0.06,0.0053,0.0277,2017-10-21 03:00:00,0.83,59.11,1508594400,49.03,1508655600,59.11,1508594400,45.98,1508655600,50.51,0.81,1002.39,7.74,25.23,1508590800,217,0.64,2,1508583600,5.96,54.07,2017-10-21 22:00:00,59.11,2017-10-21 15:00:00,54.07,2017-10-21 22:00:00,59.11,2017-10-21 15:00:00,"1718-300","London","Chelsea",51.48166667,-0.19111111,"rain",
2017-09-30,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2017-09-30 07:01:26,2017-09-30 18:42:18,0.32,0.001,0.0105,2017-09-30 22:00:00,0.64,61.79,1506772800,57,1506823200,61.79,1506772800,57,1506823200,51.04,0.82,1016.59,3.59,10.3,1506772800,208,0.43,3,1506769200,6.22,51.82,2017-09-30 05:00:00,61.79,2017-09-30 13:00:00,51.82,2017-09-30 05:00:00,61.79,2017-09-30 13:00:00,"1718-301","London","Chelsea",51.48166667,-0.19111111,"rain",
2017-09-17,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-09-17 06:40:41,2017-09-17 19:12:24,0.91,2e-04,0.002,2017-09-17 23:00:00,0.29,61.79,1505664000,51.27,1505700000,61.79,1505664000,51.27,1505700000,49.09,0.85,1013.6,1.67,6.84,1505649600,346,0.57,3,1505642400,5.92,48.15,2017-09-17 03:00:00,61.79,2017-09-17 17:00:00,48.15,2017-09-17 03:00:00,61.79,2017-09-17 17:00:00,"1718-302","London","Chelsea",51.48166667,-0.19111111,"rain",
2017-08-27,"Partly cloudy in the morning.","partly-cloudy-day",2017-08-27 06:07:26,2017-08-27 20:00:00,0.19,0,0,,0,78.67,1503849600,57.39,1503896400,78.67,1503849600,57.39,1503896400,56.28,0.68,1018.29,0.85,6.48,1503835200,14,0.18,5,1503831600,6.21,59.21,2017-08-27 06:00:00,78.67,2017-08-27 17:00:00,59.21,2017-08-27 06:00:00,78.67,2017-08-27 17:00:00,"1718-303","London","Chelsea",51.48166667,-0.19111111,,
2017-08-12,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-08-12 05:43:31,2017-08-12 20:30:47,0.66,1e-04,9e-04,2017-08-12 07:00:00,0.14,70.56,1502557200,53.46,1502600400,70.56,1502557200,53.46,1502600400,56.41,0.73,1015.69,4.34,11.77,1502535600,270,0.7,5,1502539200,6.22,62.12,2017-08-12 06:00:00,70.56,2017-08-12 18:00:00,62.31,2017-08-12 00:00:00,70.56,2017-08-12 18:00:00,"1718-304","London","Chelsea",51.48166667,-0.19111111,"rain",
2017-12-31,"Light rain starting in the evening.","rain",2017-12-31 08:19:53,2017-12-31 16:04:22,0.44,0.0052,0.024,2017-12-31 21:00:00,1,50.1,1514703600,39.12,1514793600,50.1,1514703600,35.85,1514779200,43.85,0.89,991.29,5.5,19.72,1514689200,221,0.65,0,1514678400,6.03,41.14,2017-12-31 21:00:00,53.01,2017-12-31 03:00:00,37.49,2017-12-31 22:00:00,53.01,2017-12-31 03:00:00,"1718-305","West Bromwich","West Brom",52.50916667,-1.96388889,"rain",
2018-01-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-01-13 08:13:59,2018-01-13 16:21:17,0.89,0,0,,0,43.63,1515852000,37.21,1515916800,40.87,1515855600,37.21,1515916800,37.89,0.88,1018.87,4.6,11.19,1515801600,131,0.88,1,1515844800,5.26,39.19,2018-01-13 23:00:00,43.63,2018-01-13 14:00:00,36.42,2018-01-13 05:00:00,40.87,2018-01-13 15:00:00,"1718-306","West Bromwich","West Brom",52.50916667,-1.96388889,,
2018-02-03,"Light rain in the morning and evening.","rain",2018-02-03 07:47:21,2018-02-03 16:58:32,0.61,0.0068,0.018,2018-02-03 07:00:00,0.87,38.43,1517666400,34.66,1517731200,38.43,1517666400,31.54,1517724000,35.32,0.96,1008.01,0.14,6.5,1517698800,48,0.86,1,1517655600,4.38,34.76,2018-02-03 09:00:00,38.43,2018-02-03 14:00:00,32.84,2018-02-03 23:00:00,38.43,2018-02-03 14:00:00,"1718-307","West Bromwich","West Brom",52.50916667,-1.96388889,"rain",
2018-02-24,"Mostly cloudy until afternoon.","partly-cloudy-day",2018-02-24 07:06:33,2018-02-24 17:38:27,0.3,0,0,,0,42.02,1519484400,28.27,1519538400,38.91,1519484400,24.54,1519545600,26.36,0.73,1023.24,4.15,10.94,1519488000,80,0.68,2,1519470000,6.12,29.23,2018-02-24 07:00:00,42.02,2018-02-24 15:00:00,27.33,2018-02-24 09:00:00,38.91,2018-02-24 15:00:00,"1718-308","West Bromwich","West Brom",52.50916667,-1.96388889,,
2018-03-10,"Rain in the morning.","rain",2018-03-10 06:34:59,2018-03-10 18:04:00,0.78,0.0088,0.0645,2018-03-10 07:00:00,1,54.35,1520686800,37.43,1520740800,54.35,1520686800,37.43,1520740800,48.5,0.95,992.47,3.17,10.91,1520676000,179,0.84,3,1520686800,4.55,44.18,2018-03-10 23:00:00,54.35,2018-03-10 13:00:00,44.18,2018-03-10 23:00:00,54.35,2018-03-10 13:00:00,"1718-309","West Bromwich","West Brom",52.50916667,-1.96388889,"rain",
2018-03-31,"Foggy in the morning.","fog",2018-03-31 06:45:28,2018-03-31 19:40:46,0.51,0.0064,0.0377,2018-03-31 01:00:00,1,42.16,1522508400,34.76,1522562400,39.34,1522508400,32.88,1522558800,38.32,0.94,998.09,4.42,11.35,1522512000,354,0.94,3,1522494000,4.58,38.4,2018-03-31 04:00:00,42.16,2018-03-31 16:00:00,34.18,2018-03-31 01:00:00,39.34,2018-03-31 16:00:00,"1718-310","West Bromwich","West Brom",52.50916667,-1.96388889,"rain",
